,State,Action,Reward,Reward_Terms,Next_State
2820,"[0.11704268271605062, 0.2036036104263113, 0.003521459922919846, 0.375, 0.6815981478883121, 0.0, 1.0, 0.0, 1.0]",26,1.0,"(674622.160635952, 2194227.8587135216, 1761726.44, 2.2778125782194927, 1.0, 2124284.8810685007, 5186551.90524477, 6631443.416368009)","[0.6782808952370968, 0.11449153379332612, 0.0018022058244116488, 0.625, 0.6495018942051354, 1.0, 0.0, 0.0, 1.0]"
2821,"[0.6782808952370968, 0.11449153379332612, 0.0018022058244116488, 0.625, 0.6495018942051354, 1.0, 0.0, 0.0, 1.0]",24,1.0,"(674622.160635952, 2194227.8587135216, 902101.11, 1.6946648889764706, 1.0, 12429298.172619, 5186551.90524477, 6631443.416368009)","[0.11785962229192855, 0.18188617496528303, 0.0029671501943003883, 0.375, 0.6468710537393013, 0.0, 1.0, 0.0, 1.0]"
2822,"[0.11785962229192855, 0.18188617496528303, 0.0029671501943003883, 0.375, 0.6468710537393013, 0.0, 1.0, 0.0, 1.0]",26,0.6926134802107135,"(674622.160635952, 2194227.8587135216, 1484572.13, 0.5912096950314291, 1.0, 2139284.8810685007, 5186551.90524477, 6631443.416368009)","[0.11785962229192855, 0.20376987338353472, 0.0024812058224116446, 0.5, 0.6702679949487863, 0.0, 1.0, 0.0, 1.0]"
2823,"[0.11785962229192855, 0.20376987338353472, 0.0024812058224116446, 0.5, 0.6702679949487863, 0.0, 1.0, 0.0, 1.0]",36,0.48773158482033185,"(674622.160635952, 2194227.8587135216, 1241600.43, 0.14566631739494734, 1.0, 2139284.8810685007, 5186551.90524477, 6631443.416368009)","[0.678280874949764, 0.09272723540842237, 0.008085896051792104, 0.5, 0.6597446330854497, 1.0, 0.0, 0.0, 1.0]"
2824,"[0.678280874949764, 0.09272723540842237, 0.008085896051792104, 0.5, 0.6597446330854497, 1.0, 0.0, 0.0, 1.0]",15,0.35913108959535944,"(674622.160635952, 2194227.8587135216, 4043939.94, 0.11600715620315623, 1.0, 12429297.800119, 5186551.90524477, 6631443.416368009)","[0.11785962229192855, 0.1844282108139604, 0.0027174390548781097, 0.5, 0.6475375333239792, 0.0, 1.0, 0.0, 1.0]"
2825,"[0.11785962229192855, 0.1844282108139604, 0.0027174390548781097, 0.5, 0.6475375333239792, 0.0, 1.0, 0.0, 1.0]",26,0.47564428407016246,"(674622.160635952, 2194227.8587135216, 1359716.81, 0.11938084794203603, 1.0, 2139284.8810685007, 5186551.90524477, 6631443.416368009)","[0.6781405597092577, 0.04596532135902456, 0.005150725801451603, 0.375, 0.7186754595201347, 1.0, 0.0, 0.0, 1.0]"
2826,"[0.6781405597092577, 0.04596532135902456, 0.005150725801451603, 0.375, 0.7186754595201347, 1.0, 0.0, 0.0, 1.0]",29,0.12872764001425888,"(674622.160635952, 2194227.8587135216, 2576357.75, -0.1057628454003337, 1.0, 12426721.442369, 5186551.90524477, 6631443.416368009)","[0.11784283149591306, 0.2683903537403368, 0.0006145999291998584, 0.375, 0.6321032692577522, 0.0, 1.0, 0.0, 1.0]"
2827,"[0.11784283149591306, 0.2683903537403368, 0.0006145999291998584, 0.375, 0.6321032692577522, 0.0, 1.0, 0.0, 1.0]",16,0.33136582731702025,"(674622.160635952, 2194227.8587135216, 308299.35, 0.11153538976675963, 1.0, 2138976.5817185007, 5186551.90524477, 6631443.416368009)","[0.11784283149591306, 0.22529667498445863, 0.006651959163918328, 0.625, 0.6723726673214536, 0.0, 1.0, 0.0, 1.0]"
2828,"[0.11784283149591306, 0.22529667498445863, 0.006651959163918328, 0.625, 0.6723726673214536, 0.0, 1.0, 0.0, 1.0]",47,0.4446149225055867,"(674622.160635952, 2194227.8587135216, 3326972.93, 0.0519033066441937, 1.0, 2138976.5817185007, 5186551.90524477, 6631443.416368009)","[0.11723479155058343, 0.22529667498445863, 0.011998023996047992, 0.25, 0.6661989616949628, 0.0, 1.0, 0.0, 1.0]"
2829,"[0.11723479155058343, 0.22529667498445863, 0.011998023996047992, 0.25, 0.6661989616949628, 0.0, 1.0, 0.0, 1.0]",29,0.2067238432997912,"(674622.160635952, 2194227.8587135216, 6000000.0, -0.22633107931668275, 1.0, 2127812.231931501, 5186551.90524477, 6631443.416368009)","[0.11723479155058343, 0.13720515381912263, 0.006998013996027992, 0.125, 0.6697067489827417, 0.0, 1.0, 1.0, 0.0]"
2830,"[0.11723479155058343, 0.13720515381912263, 0.006998013996027992, 0.125, 0.6697067489827417, 0.0, 1.0, 1.0, 0.0]",46,0.5397898486354683,"(674622.160635952, 2194227.8587135216, 3500000.0, 0.25887404934165104, -1.0, 2127812.231931501, 5186551.90524477, 6631443.416368009)","[0.6622545866613798, 0.11449153379332612, 0.03199806399612799, 0.625, 0.6454328609513119, 1.0, 0.0, 0.0, 1.0]"
2831,"[0.6622545866613798, 0.11449153379332612, 0.03199806399612799, 0.625, 0.6454328609513119, 1.0, 0.0, 0.0, 1.0]",24,0.15366054799186696,"(674622.160635952, 2194227.8587135216, 16000000.0, -0.33081631219743424, 1.0, 12135035.737875998, 5186551.90524477, 6631443.416368009)","[0.6622545866613798, 0.11449153379332612, 0.010398020796041593, 0.625, 0.6459941069173565, 1.0, 0.0, 0.0, 1.0]"
2832,"[0.6622545866613798, 0.11449153379332612, 0.010398020796041593, 0.625, 0.6459941069173565, 1.0, 0.0, 0.0, 1.0]",26,0.2341529390042352,"(674622.160635952, 2194227.8587135216, 5200000.0, -0.15577472691068203, 1.0, 12135035.737875998, 5186551.90524477, 6631443.416368009)","[0.6622545866613798, 0.11449153379332612, 0.015598031196062392, 0.625, 0.6417847621720218, 1.0, 0.0, 0.0, 1.0]"
2833,"[0.6622545866613798, 0.11449153379332612, 0.015598031196062392, 0.625, 0.6417847621720218, 1.0, 0.0, 0.0, 1.0]",24,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 7800000.0, -0.1057628454003337, 1.0, 12135035.737875998, 5186551.90524477, 6631443.416368009)","[0.12148117019087395, 0.22529667498445863, 0.049998099996199995, 0.25, 0.6687245685421636, 0.0, 1.0, 0.0, 1.0]"
2834,"[0.12148117019087395, 0.22529667498445863, 0.049998099996199995, 0.25, 0.6687245685421636, 0.0, 1.0, 0.0, 1.0]",58,0.45441624296886163,"(674622.160635952, 2194227.8587135216, 25000000.0, -0.23457989250984684, 1.0, 2205780.886511501, 5186551.90524477, 6631443.416368009)","[0.12148117019087395, 0.35060056955267477, 0.01999803999607999, 0.375, 0.6796688648800336, 0.0, 1.0, 0.0, 1.0]"
2835,"[0.12148117019087395, 0.35060056955267477, 0.01999803999607999, 0.375, 0.6796688648800336, 0.0, 1.0, 0.0, 1.0]",77,0.3841854132027758,"(674622.160635952, 2194227.8587135216, 10000000.0, -0.07950883024759306, 1.0, 2205780.886511501, 5186551.90524477, 6631443.416368009)","[0.6602614174841528, 0.022944352017203254, 0.0028480759361518724, 0.5, 0.6814929142696787, 1.0, 0.0, 0.0, 1.0]"
2836,"[0.6602614174841528, 0.022944352017203254, 0.0028480759361518724, 0.5, 0.6814929142696787, 1.0, 0.0, 0.0, 1.0]",35,0.20445104011593562,"(674622.160635952, 2194227.8587135216, 1425035.12, -0.2203655211714204, 1.0, 12098438.737875998, 5186551.90524477, 6631443.416368009)","[0.6612101767127876, 0.0450088585006629, 0.000498000996001992, 0.125, 0.6990786212057434, 1.0, 0.0, 1.0, 0.0]"
2837,"[0.6612101767127876, 0.0450088585006629, 0.000498000996001992, 0.125, 0.6990786212057434, 1.0, 0.0, 1.0, 0.0]",17,0.24962383055797638,"(674622.160635952, 2194227.8587135216, 250000.0, -0.12213118185870116, -1.0, 12115859.106346, 5186551.90524477, 6631443.416368009)","[0.6667780216641688, 0.11351669922064898, 0.000958001916003832, 0.375, 0.5487582433001262, 1.0, 0.0, 1.0, 0.0]"
2838,"[0.6667780216641688, 0.11351669922064898, 0.000958001916003832, 0.375, 0.5487582433001262, 1.0, 0.0, 1.0, 0.0]",18,0.5541363162388002,"(674622.160635952, 2194227.8587135216, 480000.0, 0.8444629032984167, -1.0, 12218091.4828115, 5186551.90524477, 6631443.416368009)","[0.11482555943784017, 0.18379407582480636, 0.000518001036002072, 0.375, 0.5373930124877228, 0.0, 1.0, 1.0, 0.0]"
2839,"[0.11482555943784017, 0.18379407582480636, 0.000518001036002072, 0.375, 0.5373930124877228, 0.0, 1.0, 1.0, 0.0]",23,0.5204657596322866,"(674622.160635952, 2194227.8587135216, 260000.0, 0.5221714383560969, -1.0, 2083575.8125460008, 5186551.90524477, 6631443.416368009)","[0.11468503033344542, 0.37085660102076584, 0.004649138738277477, 0.125, 0.7012417566998737, 0.0, 1.0, 0.0, 1.0]"
2840,"[0.11468503033344542, 0.37085660102076584, 0.004649138738277477, 0.125, 0.7012417566998737, 0.0, 1.0, 0.0, 1.0]",47,0.5368661139059167,"(674622.160635952, 2194227.8587135216, 2325564.72, 0.5154551585800836, 1.0, 2080995.5279960008, 5186551.90524477, 6631443.416368009)","[0.11468503033344542, 0.290444090423627, 0.001998003996007992, 0.125, 0.6775641925073663, 0.0, 1.0, 1.0, 0.0]"
2841,"[0.11468503033344542, 0.290444090423627, 0.001998003996007992, 0.125, 0.6775641925073663, 0.0, 1.0, 1.0, 0.0]",15,0.3789085109917611,"(674622.160635952, 2194227.8587135216, 1000000.0, -0.09098416744160501, -1.0, 2080995.5279960008, 5186551.90524477, 6631443.416368009)","[0.11471008314710568, 0.3097117016547012, 0.000998001996003992, 0.25, 0.6336466956643749, 0.0, 1.0, 0.0, 1.0]"
2842,"[0.11471008314710568, 0.3097117016547012, 0.000998001996003992, 0.25, 0.6336466956643749, 0.0, 1.0, 0.0, 1.0]",71,0.4316978609533396,"(674622.160635952, 2194227.8587135216, 500000.0, 0.023813410159388496, 1.0, 2081455.5279960008, 5186551.90524477, 6631443.416368009)","[0.6659836463373473, 0.1267476508143167, 0.005998011996023992, 0.125, 0.8291006033394135, 1.0, 0.0, 0.0, 1.0]"
2843,"[0.6659836463373473, 0.1267476508143167, 0.005998011996023992, 0.125, 0.8291006033394135, 1.0, 0.0, 0.0, 1.0]",46,0.1421752901860463,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.1057628454003337, 1.0, 12203505.7897515, 5186551.90524477, 6631443.416368009)","[0.1155079311206763, 0.37085660102076584, 0.049998099996199995, 0.375, 0.685105935176091, 0.0, 1.0, 0.0, 1.0]"
2844,"[0.1155079311206763, 0.37085660102076584, 0.049998099996199995, 0.375, 0.685105935176091, 0.0, 1.0, 0.0, 1.0]",67,0.16346332677959935,"(674622.160635952, 2194227.8587135216, 25000000.0, -0.5594988445754777, 1.0, 2096104.983056001, 5186551.90524477, 6631443.416368009)","[0.11518336206197012, 0.18379407582480636, 0.000346000692001384, 0.0, 0.6478181563070016, 0.0, 1.0, 1.0, 0.0]"
2845,"[0.11518336206197012, 0.18379407582480636, 0.000346000692001384, 0.0, 0.6478181563070016, 0.0, 1.0, 1.0, 0.0]",15,0.0,"(674622.160635952, 2194227.8587135216, 174000.0, -0.923481248976471, -1.0, 2090145.5020560008, 5186551.90524477, 6631443.416368009)","[0.65608343954082, 0.11351669922064898, 0.0013863895527791055, 0.5, 0.6502034516626911, 1.0, 0.0, 1.0, 0.0]"
2846,"[0.65608343954082, 0.11351669922064898, 0.0013863895527791055, 0.5, 0.6502034516626911, 1.0, 0.0, 1.0, 0.0]",15,0.0,"(674622.160635952, 2194227.8587135216, 694193.39, -0.9561583543021274, -1.0, 12021726.002931504, 5186551.90524477, 6631443.416368009)","[0.6551506976265428, 0.14857968084978057, 0.005998011996023992, 0.125, 0.6749333520415322, 1.0, 0.0, 0.0, 1.0]"
2847,"[0.6551506976265428, 0.14857968084978057, 0.005998011996023992, 0.125, 0.6749333520415322, 1.0, 0.0, 0.0, 1.0]",44,0.14028914823328514,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.1057628454003337, 1.0, 12004599.731751503, 5186551.90524477, 6631443.416368009)","[0.6551506976265428, 0.09100759209205718, 0.053998107996215995, 0.125, 0.672793601795987, 1.0, 0.0, 1.0, 0.0]"
2848,"[0.6551506976265428, 0.09100759209205718, 0.053998107996215995, 0.125, 0.672793601795987, 1.0, 0.0, 1.0, 0.0]",48,0.481057821014349,"(674622.160635952, 2194227.8587135216, 27000000.0, 0.38115331583373036, -1.0, 12004599.731751503, 5186551.90524477, 6631443.416368009)","[0.6548783844345835, 0.0803131081212936, 0.009998019996039992, 0.125, 0.6861231934895468, 1.0, 0.0, 0.0, 1.0]"
2849,"[0.6548783844345835, 0.0803131081212936, 0.009998019996039992, 0.125, 0.6861231934895468, 1.0, 0.0, 0.0, 1.0]",36,0.1493007153409595,"(674622.160635952, 2194227.8587135216, 5000000.0, -0.1057628454003337, 1.0, 11999599.731751503, 5186551.90524477, 6631443.416368009)","[0.6548124291397992, 0.03389184338239069, 0.005998011996023992, 0.125, 0.6441700575277115, 1.0, 0.0, 0.0, 1.0]"
2850,"[0.6548124291397992, 0.03389184338239069, 0.005998011996023992, 0.125, 0.6441700575277115, 1.0, 0.0, 0.0, 1.0]",36,0.38875963315307793,"(674622.160635952, 2194227.8587135216, 3000000.0, 0.18043842938130966, 1.0, 11998388.712661505, 5186551.90524477, 6631443.416368009)","[0.6548124291397992, 0.03381741727046094, 0.005998011996023992, 0.0, 0.6889294233197699, 1.0, 0.0, 0.0, 1.0]"
2851,"[0.6548124291397992, 0.03381741727046094, 0.005998011996023992, 0.0, 0.6889294233197699, 1.0, 0.0, 0.0, 1.0]",26,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.1057628454003337, 1.0, 11998388.712661505, 5186551.90524477, 6631443.416368009)","[0.6545346696840008, 0.1267476508143167, 0.009998019996039992, 0.0, 0.7039427529114635, 1.0, 0.0, 0.0, 1.0]"
2852,"[0.6545346696840008, 0.1267476508143167, 0.009998019996039992, 0.0, 0.7039427529114635, 1.0, 0.0, 0.0, 1.0]",47,0.15900579449457045,"(674622.160635952, 2194227.8587135216, 5000000.0, -0.10744489798758963, 1.0, 11993288.712661505, 5186551.90524477, 6631443.416368009)","[0.12712607732579573, 0.2676252106050593, 0.005998011996023992, 0.0, 0.6193349235302371, 0.0, 1.0, 0.0, 1.0]"
2853,"[0.12712607732579573, 0.2676252106050593, 0.005998011996023992, 0.0, 0.6193349235302371, 0.0, 1.0, 0.0, 1.0]",47,0.0,"(674622.160635952, 2194227.8587135216, 3000000.0, -1.1680826275619884, 1.0, 2309428.217996001, 5186551.90524477, 6631443.416368009)","[0.6558962356437973, 0.09100759209205718, 7.8000156000312e-05, 0.125, 0.6734951592535429, 1.0, 0.0, 0.0, 1.0]"
2854,"[0.6558962356437973, 0.09100759209205718, 7.8000156000312e-05, 0.125, 0.6734951592535429, 1.0, 0.0, 0.0, 1.0]",24,0.25046697229109743,"(674622.160635952, 2194227.8587135216, 40000.0, -0.12029765618340772, 1.0, 12018288.712661505, 5186551.90524477, 6631443.416368009)","[0.132552096839148, 0.20280864756672168, 0.003998007996015992, 0.5, 0.6678826995930967, 0.0, 1.0, 0.0, 1.0]"
2855,"[0.132552096839148, 0.20280864756672168, 0.003998007996015992, 0.5, 0.6678826995930967, 0.0, 1.0, 0.0, 1.0]",16,0.23447818524243993,"(674622.160635952, 2194227.8587135216, 2000000.0, -0.4050674349986409, 1.0, 2409056.507656001, 5186551.90524477, 6631443.416368009)","[0.132552096839148, 0.135869194880105, 0.002038791537583075, 0.625, 0.6719517328469201, 0.0, 1.0, 0.0, 1.0]"
2856,"[0.132552096839148, 0.135869194880105, 0.002038791537583075, 0.625, 0.6719517328469201, 0.0, 1.0, 0.0, 1.0]",25,0.0,"(674622.160635952, 2194227.8587135216, 1020393.73, -0.6168195531470232, 1.0, 2409056.507656001, 5186551.90524477, 6631443.416368009)","[0.6447669496939344, 0.14808154457128275, 0.004768452796905594, 0.5, 0.6147748000561246, 1.0, 0.0, 0.0, 1.0]"
2857,"[0.6447669496939344, 0.14808154457128275, 0.004768452796905594, 0.5, 0.6147748000561246, 1.0, 0.0, 0.0, 1.0]",30,0.28353647381803143,"(674622.160635952, 2194227.8587135216, 2385221.63, -0.04877419899849584, 1.0, 11813941.544061502, 5186551.90524477, 6631443.416368009)","[0.6445382066126887, 0.09076184928903609, 0.008398016796033593, 0.375, 0.6848603900659463, 1.0, 0.0, 0.0, 1.0]"
2858,"[0.6445382066126887, 0.09076184928903609, 0.008398016796033593, 0.375, 0.6848603900659463, 1.0, 0.0, 0.0, 1.0]",26,0.06462509266446902,"(674622.160635952, 2194227.8587135216, 4200000.0, -0.2583783586229723, 1.0, 11809741.544061502, 5186551.90524477, 6631443.416368009)","[0.13238870892397242, 0.4276921650406786, 0.005998011996023992, 0.125, 0.7317244282306721, 0.0, 1.0, 0.0, 1.0]"
2859,"[0.13238870892397242, 0.4276921650406786, 0.005998011996023992, 0.125, 0.7317244282306721, 0.0, 1.0, 0.0, 1.0]",44,0.2963751063680729,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.01633282960273205, 1.0, 2406056.507656001, 5186551.90524477, 6631443.416368009)","[0.6717586332809413, 0.06795714328303891, 0.000398000796001592, 0.375, 0.6937000140311491, 1.0, 0.0, 0.0, 1.0]"
2860,"[0.6717586332809413, 0.06795714328303891, 0.000398000796001592, 0.375, 0.6937000140311491, 1.0, 0.0, 0.0, 1.0]",25,0.14389688404992185,"(674622.160635952, 2194227.8587135216, 200000.0, -0.04641858249647359, 1.0, 12309541.544061502, 5186551.90524477, 6631443.416368009)","[0.13238870892397242, 0.4276921650406786, 0.020222040444080887, 0.125, 0.7308825592816052, 0.0, 1.0, 0.0, 1.0]"
2861,"[0.13238870892397242, 0.4276921650406786, 0.020222040444080887, 0.125, 0.7308825592816052, 0.0, 1.0, 0.0, 1.0]",93,0.36937263680883214,"(674622.160635952, 2194227.8587135216, 10112000.0, -0.11172121492002336, 1.0, 2406056.507656001, 5186551.90524477, 6631443.416368009)","[0.13238870892397242, 0.20262768698132852, 0.31999863999728, 0.125, 0.6938754033955381, 0.0, 1.0, 1.0, 0.0]"
2862,"[0.13238870892397242, 0.20262768698132852, 0.31999863999728, 0.125, 0.6938754033955381, 0.0, 1.0, 1.0, 0.0]",28,0.4937552319589884,"(674622.160635952, 2194227.8587135216, 160000000.0, 0.15876555237973533, -1.0, 2406056.507656001, 5186551.90524477, 6631443.416368009)","[0.6687631881693888, 0.04493278083020607, 0.10999821999644, 0.375, 0.7432299705345867, 1.0, 0.0, 0.0, 1.0]"
2863,"[0.6687631881693888, 0.04493278083020607, 0.10999821999644, 0.375, 0.7432299705345867, 1.0, 0.0, 0.0, 1.0]",30,0.4072011011325417,"(674622.160635952, 2194227.8587135216, 55000000.0, -0.09864913059035978, 1.0, 12254541.544061502, 5186551.90524477, 6631443.416368009)","[0.6687631881693888, 0.06795714328303891, 0.029998059996119993, 0.375, 0.6925775220990599, 1.0, 0.0, 0.0, 1.0]"
2864,"[0.6687631881693888, 0.06795714328303891, 0.029998059996119993, 0.375, 0.6925775220990599, 1.0, 0.0, 0.0, 1.0]",65,0.2566645791283332,"(674622.160635952, 2194227.8587135216, 15000000.0, -0.10682012231803814, 1.0, 12254541.544061502, 5186551.90524477, 6631443.416368009)","[0.13238870892397242, 0.4453949840442152, 0.015598031196062392, 0.375, 0.7677844815490389, 0.0, 1.0, 0.0, 1.0]"
2865,"[0.13238870892397242, 0.4453949840442152, 0.015598031196062392, 0.375, 0.7677844815490389, 0.0, 1.0, 0.0, 1.0]",93,0.32515438756228376,"(674622.160635952, 2194227.8587135216, 7800000.0, -0.2078797753674482, 1.0, 2406056.507656001, 5186551.90524477, 6631443.416368009)","[0.6680932192365072, 0.03363222054627042, 0.01999803999607999, 0.375, 0.6712501753893644, 1.0, 0.0, 0.0, 1.0]"
2866,"[0.6680932192365072, 0.03363222054627042, 0.01999803999607999, 0.375, 0.6712501753893644, 1.0, 0.0, 0.0, 1.0]",26,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 10000000.0, -0.1057628454003337, 1.0, 12242240.103061505, 5186551.90524477, 6631443.416368009)","[0.13892422553099584, 0.2672380824526301, 0.001998003996007992, 0.25, 0.6552897432299705, 0.0, 1.0, 0.0, 1.0]"
2867,"[0.13892422553099584, 0.2672380824526301, 0.001998003996007992, 0.25, 0.6552897432299705, 0.0, 1.0, 0.0, 1.0]",26,0.0,"(674622.160635952, 2194227.8587135216, 1000000.0, -2.8390167548120337, 1.0, 2526056.507656001, 5186551.90524477, 6631443.416368009)","[0.13892422553099584, 0.18062648620771204, 0.005498010996021992, 0.25, 0.6698470604742528, 0.0, 1.0, 0.0, 1.0]"
2868,"[0.13892422553099584, 0.18062648620771204, 0.005498010996021992, 0.25, 0.6698470604742528, 0.0, 1.0, 0.0, 1.0]",48,3.6814993037076956e-05,"(674622.160635952, 2194227.8587135216, 2750000.0, -0.9148918865911928, 1.0, 2526056.507656001, 5186551.90524477, 6631443.416368009)","[0.6677661286910768, 0.11339036471268615, 0.01599803199606399, 0.375, 0.660025256068472, 1.0, 0.0, 0.0, 1.0]"
2869,"[0.6677661286910768, 0.11339036471268615, 0.01599803199606399, 0.375, 0.660025256068472, 1.0, 0.0, 0.0, 1.0]",47,0.0,"(674622.160635952, 2194227.8587135216, 8000000.0, -1.1566074206164596, 1.0, 12236234.324511502, 5186551.90524477, 6631443.416368009)","[0.6675479201747383, 0.09076184928903609, 0.007998015996031992, 0.375, 0.6855619475235022, 1.0, 0.0, 0.0, 1.0]"
2870,"[0.6675479201747383, 0.09076184928903609, 0.007998015996031992, 0.375, 0.6855619475235022, 1.0, 0.0, 0.0, 1.0]",26,0.1599198053362154,"(674622.160635952, 2194227.8587135216, 4000000.0, -0.048033868803499635, 1.0, 12232227.7518815, 5186551.90524477, 6631443.416368009)","[0.1383788724466469, 0.20280864756672168, 0.007998015996031992, 0.375, 0.6842991440999018, 0.0, 1.0, 0.0, 1.0]"
2871,"[0.1383788724466469, 0.20280864756672168, 0.007998015996031992, 0.375, 0.6842991440999018, 0.0, 1.0, 0.0, 1.0]",45,0.3807824595477342,"(674622.160635952, 2194227.8587135216, 4000000.0, -0.08690901298467067, 1.0, 2516043.164556001, 5186551.90524477, 6631443.416368009)","[0.13837813113933695, 0.245783324864563, 0.007998015996031992, 0.25, 0.6884383330994808, 0.0, 1.0, 0.0, 1.0]"
2872,"[0.13837813113933695, 0.245783324864563, 0.007998015996031992, 0.25, 0.6884383330994808, 0.0, 1.0, 0.0, 1.0]",27,0.833814475617039,"(674622.160635952, 2194227.8587135216, 4000000.0, 0.8982703472139794, 1.0, 2516029.553256001, 5186551.90524477, 6631443.416368009)","[0.1385142877353166, 0.35082820090374783, 0.0035100964401928803, 0.625, 0.691735653149993, 0.0, 1.0, 0.0, 1.0]"
2873,"[0.1385142877353166, 0.35082820090374783, 0.0035100964401928803, 0.625, 0.691735653149993, 0.0, 1.0, 0.0, 1.0]",36,0.28843118333542833,"(674622.160635952, 2194227.8587135216, 1756044.71, -0.2877393472329455, 1.0, 2518529.553256001, 5186551.90524477, 6631443.416368009)","[0.6984122241272368, 0.10308397108696894, 0.001521723263446527, 0.625, 0.6834572751508349, 1.0, 0.0, 0.0, 1.0]"
