,State,State_index,Action,Reward,Reward_Terms,Next_State
3486,"[3, 0, 0, 1, 1]",195,24,0.38728042956849956,"(758242.7977055736, 106000.0, 0.01783631250034008, 3.150467319876593)","[3, 0, 1, 0, 1]"
3487,"[3, 0, 1, 0, 1]",197,16,0.396087538596087,"(758242.7977055736, 90000.0, 0.07351082246975944, 3.1345959495619455)","[2, 0, 3, 0, 0]"
3488,"[2, 0, 3, 0, 0]",140,47,0.6220658024405544,"(758242.7977055736, 2000000.0, -0.8665599668448547, 0.4347322247999017)","[3, 0, 3, 1, 1]"
3489,"[3, 0, 3, 1, 1]",207,48,0.39097426594739515,"(758242.7977055736, 53000.0, 0.002754056846180946, 3.1079055487875733)","[3, 1, 1, 1, 1]"
3490,"[3, 1, 1, 1, 1]",215,12,0.3904340772139957,"(758242.7977055736, 1000000.0, 0.0013612013405345583, 3.1079055487875733)","[3, 2, 1, 1, 1]"
3491,"[3, 2, 1, 1, 1]",231,14,0.3903317453497728,"(758242.7977055736, 2000000.0, -0.0, 3.107390826458642)","[2, 0, 3, 1, 0]"
3492,"[2, 0, 3, 1, 0]",142,47,0.8127400635670268,"(758242.7977055736, 1099160.46, 0.8242339912939818, 0.4375051863658091)","[3, 2, 1, 0, 1]"
3493,"[3, 2, 1, 0, 1]",229,8,0.39975730760739075,"(758242.7977055736, 109400000.0, 0.11355534381771655, 3.1429788559483702)","[3, 1, 2, 0, 1]"
3494,"[3, 1, 2, 0, 1]",217,44,0.4026552507082498,"(758242.7977055736, 3000000.0, 0.0, 3.00545201478399)","[2, 0, 0, 0, 0]"
3495,"[2, 0, 0, 0, 0]",128,36,0.719509353614871,"(758242.7977055736, 2500000.0, 0.019276784154576437, 0.40374314713124704)","[2, 0, 0, 0, 0]"
3496,"[2, 0, 0, 0, 0]",128,64,0.8266116850122714,"(758242.7977055736, 160000000.0, 0.924816842697406, 0.4233433636691676)","[3, 0, 1, 0, 1]"
3497,"[3, 0, 1, 0, 1]",197,23,0.740787209925679,"(758242.7977055736, 101994979.22, 0.0, 2.6297268461752012)","[2, 0, 3, 0, 0]"
3498,"[2, 0, 3, 0, 0]",140,14,0.7930730910995643,"(758242.7977055736, 10000000.0, 0.647388820904903, 0.4233432578184818)","[2, 0, 0, 0, 0]"
3499,"[2, 0, 0, 0, 0]",128,44,0.7478307388034726,"(758242.7977055736, 5000000.0, 0.021675394750721257, 0.4290436343778571)","[2, 0, 3, 1, 0]"
3500,"[2, 0, 3, 1, 0]",142,72,0.5638162211376258,"(758242.7977055736, 10000.0, -1.2929123571299976, 0.379432125664035)","[2, 0, 0, 1, 0]"
3501,"[2, 0, 0, 1, 0]",130,6,0.7270030611148065,"(758242.7977055736, 1000000.0, 0.015281809365160763, 0.33907980736269944)","[2, 2, 3, 1, 0]"
3502,"[2, 2, 3, 1, 0]",174,29,0.6137544188241639,"(758242.7977055736, 1800000.0, -0.9201808667861041, 0.33907980736269944)","[2, 1, 2, 0, 0]"
3503,"[2, 1, 2, 0, 0]",152,20,0.5633631138147491,"(758242.7977055736, 7250000.0, -1.2524490326156106, 0.42364350892563085)","[3, 2, 1, 0, 1]"
3504,"[3, 2, 1, 0, 1]",229,16,0.4840780602629785,"(758242.7977055736, 8000000.0, -0.0, 2.447988437466779)","[3, 0, 3, 0, 1]"
3505,"[3, 0, 3, 0, 1]",205,3,0.4605912647887323,"(758242.7977055736, 50000000.0, 0.0, 2.5262110637125677)","[3, 0, 1, 0, 1]"
3506,"[3, 0, 1, 0, 1]",197,37,0.4605912647887323,"(758242.7977055736, 27363808.99, 0.0, 2.5262110637125677)","[2, 2, 2, 1, 0]"
3507,"[2, 2, 2, 1, 0]",170,26,0.7303251922173284,"(758242.7977055736, 1000.0, 0.12864468804248683, 0.42364350892563085)","[3, 0, 0, 0, 1]"
3508,"[3, 0, 0, 0, 1]",193,16,0.4673324104724078,"(758242.7977055736, 110000.0, 0.054200746974679255, 2.5262455184083032)","[3, 0, 1, 0, 1]"
3509,"[3, 0, 1, 0, 1]",197,15,0.4647058870891057,"(758242.7977055736, 2400000.0, 0.0, 2.5269926605089346)","[2, 2, 3, 1, 0]"
3510,"[2, 2, 3, 1, 0]",174,15,0.8129194520836567,"(758242.7977055736, 54699000.0, 0.007957403384071544, 0.3411363342226877)","[2, 2, 1, 1, 0]"
3511,"[2, 2, 1, 1, 0]",166,9,0.497889579468436,"(758242.7977055736, 53800000.0, -1.8765464486967218, 0.34113666251239544)","[3, 1, 1, 0, 1]"
3512,"[3, 1, 1, 0, 1]",213,35,0.4584107350090415,"(758242.7977055736, 73775169.59, -0.017556443384947763, 2.526691745974664)","[2, 0, 1, 1, 0]"
3513,"[2, 0, 1, 1, 0]",134,57,0.5509683424859807,"(758242.7977055736, 105000.0, -1.4374838674378136, 0.34113699080226106)","[3, 1, 2, 1, 1]"
3514,"[3, 1, 2, 1, 1]",219,15,0.46386655874380744,"(758242.7977055736, 126000.0, -0.0012643294603266087, 2.4978538281388145)","[1, 1, 0, 0, 0]"
3515,"[1, 1, 0, 0, 0]",80,30,0.7556131254624973,"(758242.7977055736, 11000000.0, -0.24474856228316955, 0.21825887650412604)","[3, 1, 0, 1, 1]"
3516,"[3, 1, 0, 1, 1]",211,12,0.4923934352578139,"(758242.7977055736, 100000000.0, 0.007010626921728746, 2.2701572968607433)","[1, 2, 0, 0, 0]"
3517,"[1, 2, 0, 0, 0]",96,31,0.7377445308848901,"(758242.7977055736, 62700000.0, -0.015367912219128045, 0.21825887650412604)","[1, 2, 0, 0, 0]"
3518,"[1, 2, 0, 0, 0]",96,29,0.5563479853141167,"(758242.7977055736, 51700000.0, -1.5158621108646286, 0.21825887650412604)","[1, 2, 2, 0, 0]"
3519,"[1, 2, 2, 0, 0]",104,33,0.717453787698093,"(758242.7977055736, 12000000.0, -0.18321092346388163, 0.21825887650412604)","[3, 1, 3, 1, 1]"
3520,"[3, 1, 3, 1, 1]",223,23,0.5006533149880521,"(758242.7977055736, 290000000.0, -0.008100848220021871, 2.186720917417569)","[3, 1, 1, 1, 1]"
3521,"[3, 1, 1, 1, 1]",215,12,0.871524162908149,"(758242.7977055736, 290000000.0, 0.0, 2.186720917417569)","[3, 2, 0, 1, 1]"
3522,"[3, 2, 0, 1, 1]",227,26,0.5048576464910679,"(758242.7977055736, 100000000.0, 0.02667696416668871, 2.186720917417569)","[1, 2, 1, 1, 0]"
3523,"[1, 2, 1, 1, 0]",102,18,0.7022383884152776,"(758242.7977055736, 100000000.0, -0.30907119429815627, 0.21825887650412604)","[3, 2, 0, 1, 1]"
3524,"[3, 2, 0, 1, 1]",227,13,0.5016326362574256,"(758242.7977055736, 100000000.0, -0.0, 2.186720917417569)","[3, 1, 2, 0, 1]"
3525,"[3, 1, 2, 0, 1]",217,15,0.5104452361201353,"(758242.7977055736, 10000000.0, -0.0, 2.2588962319973764)","[3, 3, 1, 0, 1]"
3526,"[3, 3, 1, 0, 1]",245,15,0.3901334961804568,"(758242.7977055736, 263200.0, -0.9145937890816979, 2.194436934804478)","[1, 3, 2, 0, 0]"
3527,"[1, 3, 2, 0, 0]",120,15,0.6687815381864011,"(758242.7977055736, 178600.0, -0.5858229346106202, 0.21825887650412604)","[3, 1, 2, 1, 1]"
3528,"[3, 1, 2, 1, 1]",219,15,0.49073723226933774,"(758242.7977055736, 3430000.0, -0.0824096816697271, 2.194436934804478)","[3, 0, 1, 0, 1]"
3529,"[3, 0, 1, 0, 1]",197,24,0.5039953299953873,"(758242.7977055736, 200000.0, 0.036440980232320175, 2.2088932849295295)","[1, 0, 0, 0, 0]"
3530,"[1, 0, 0, 0, 0]",64,50,0.5475077433694001,"(758242.7977055736, 150000000.0, -1.5964093237776051, 0.21083726645713444)","[1, 2, 3, 1, 0]"
3531,"[1, 2, 3, 1, 0]",110,26,0.6327043672032697,"(758242.7977055736, 15000000.0, -0.8916713178544013, 0.21083726645713444)","[3, 0, 2, 0, 1]"
3532,"[3, 0, 2, 0, 1]",201,3,0.5018757594734918,"(758242.7977055736, 100000000.0, 0.0, 2.1847098263346854)","[1, 1, 2, 1, 0]"
3533,"[1, 1, 2, 1, 0]",90,11,0.7418168891541062,"(758242.7977055736, 20000000.0, -0.14736403196227763, 0.21083726645713444)","[3, 2, 0, 0, 1]"
3534,"[3, 2, 0, 0, 1]",225,26,0.5887254960707814,"(758242.7977055736, 9768628.16, 0.4245994326808626, 2.161445025436421)","[3, 1, 0, 0, 1]"
3535,"[3, 1, 0, 0, 1]",209,46,0.5042798113122847,"(758242.7977055736, 173645000.0, 0.014119047846194454, 2.1789427962734886)","[3, 2, 0, 0, 1]"
3536,"[3, 2, 0, 0, 1]",225,24,0.5639399558322798,"(758242.7977055736, 22600000.0, -0.05209819631394202, 2.1855321339635823)","[3, 1, 3, 0, 1]"
3537,"[3, 1, 3, 0, 1]",221,9,0.502397468039024,"(758242.7977055736, 146310000.0, 0.00513782903809236, 2.1855321339635823)","[3, 1, 0, 1, 1]"
3538,"[3, 1, 0, 1, 1]",211,48,0.5017072980150404,"(758242.7977055736, 13000000.0, -0.0005711888145223258, 2.1855321339635823)","[1, 1, 2, 1, 0]"
3539,"[1, 1, 2, 1, 0]",90,58,0.5988350427911009,"(758242.7977055736, 4300000.0, -1.1757421906984635, 0.20693007938002972)","[3, 1, 1, 0, 1]"
3540,"[3, 1, 1, 0, 1]",213,15,0.4871883051116485,"(758242.7977055736, 3965360.58, -0.17797053643893002, 2.1857588368531333)","[3, 1, 2, 1, 1]"
3541,"[3, 1, 2, 1, 1]",219,14,0.5013228515113707,"(758242.7977055736, 98000.0, -0.0, 2.1892834260520178)","[1, 1, 2, 1, 0]"
3542,"[1, 1, 2, 1, 0]",90,16,0.7467926983729141,"(758242.7977055736, 750000.0, 0.03726841308756791, 0.20693007938002972)","[1, 1, 2, 1, 0]"
3543,"[1, 1, 2, 1, 0]",90,21,0.753455113207189,"(758242.7977055736, 5000000.0, -0.005138684709898076, 0.2106330238825004)","[1, 0, 2, 0, 0]"
3544,"[1, 0, 2, 0, 0]",72,58,0.8326813253639043,"(758242.7977055736, 5000000.0, 0.756527526728318, 0.20484658588302865)","[3, 1, 2, 0, 1]"
3545,"[3, 1, 2, 0, 1]",217,44,0.49580821571071476,"(758242.7977055736, 5000000.0, 0.0, 2.234899945377071)","[1, 0, 0, 0, 0]"
3546,"[1, 0, 0, 0, 0]",64,50,0.9101996353351459,"(758242.7977055736, 1000000.0, 1.3977512834137529, 0.20484658588302865)","[3, 3, 2, 1, 1]"
3547,"[3, 3, 2, 1, 1]",251,36,0.4970418564549568,"(758242.7977055736, 2000000.0, 0.010672058862283024, 2.235367450596265)","[1, 1, 0, 1, 0]"
3548,"[1, 1, 0, 1, 0]",82,14,0.7495897453066982,"(758242.7977055736, 10000000.0, 0.06503742821414216, 0.20068178036061698)","[1, 3, 3, 1, 0]"
3549,"[1, 3, 3, 1, 0]",126,48,0.7449988065801966,"(758242.7977055736, 9000000.0, 0.027061639293922857, 0.20068178036061698)","[3, 1, 1, 0, 1]"
3550,"[3, 1, 1, 0, 1]",213,15,0.49869118204888224,"(758242.7977055736, 1008000.0, 0.00241110305948159, 2.2134634373825546)","[3, 0, 0, 1, 1]"
3551,"[3, 0, 0, 1, 1]",195,96,0.5080376050067343,"(758242.7977055736, 5000000.0, 0.07838494177381143, 2.212124594192076)","[0, 2, 3, 1, 0]"
3552,"[0, 2, 3, 1, 0]",46,47,0.8558494938875174,"(758242.7977055736, 3700000.0, 0.848322881294062, 0.10499715276256164)","[0, 2, 3, 1, 0]"
3553,"[0, 2, 3, 1, 0]",46,18,0.7842129274697395,"(758242.7977055736, 3800000.0, 0.2557523227835047, 0.10499715276256164)","[3, 1, 2, 0, 1]"
3554,"[3, 1, 2, 0, 1]",217,15,0.5199527465325714,"(758242.7977055736, 20000000.0, 0.17694580840609853, 2.212124594192076)","[3, 1, 2, 0, 1]"
3555,"[3, 1, 2, 0, 1]",217,8,0.5142419940126358,"(758242.7977055736, 25000000.0, -0.0, 2.214301440296582)","[0, 0, 3, 0, 0]"
3556,"[0, 0, 3, 0, 0]",12,12,0.7552864651950899,"(758242.7977055736, 200000000.0, 0.020198163840430487, 0.10871981518274347)","[0, 0, 3, 1, 0]"
3557,"[0, 0, 3, 1, 0]",14,26,1.0,"(758242.7977055736, 100000000.0, 0.14884817272819073, 0.07301636666220483)","[3, 0, 0, 0, 1]"
3558,"[3, 0, 0, 0, 1]",193,33,0.5724252179949645,"(758242.7977055736, 17000000.0, 0.0, 2.228898971654963)","[3, 0, 3, 1, 1]"
3559,"[3, 0, 3, 1, 1]",207,36,0.49653368063036185,"(758242.7977055736, 400000.0, 0.0, 2.228898971654963)","[0, 2, 0, 1, 0]"
3560,"[0, 2, 0, 1, 0]",34,47,0.7568008773362334,"(758242.7977055736, 1000000.0, -0.004080060922686885, 0.07191452368307921)","[3, 0, 2, 0, 1]"
3561,"[3, 0, 2, 0, 1]",201,2,0.49584209342707647,"(758242.7977055736, 57111801.24, 0.17474396697939673, 2.2587211636551796)","[0, 0, 3, 1, 0]"
3562,"[0, 0, 3, 1, 0]",14,26,0.7495419617954372,"(758242.7977055736, 2050000.0, -0.12090109804307886, 0.07191452368307921)","[0, 1, 0, 1, 0]"
3563,"[0, 1, 0, 1, 0]",18,32,0.7557560097704955,"(758242.7977055736, 440000.0, -0.012723101592558796, 0.07191452368307921)","[0, 1, 1, 1, 0]"
3564,"[0, 1, 1, 1, 0]",22,47,0.7577121237368631,"(758242.7977055736, 962000.0, 0.003457678748039683, 0.07191452368307921)","[0, 1, 3, 1, 0]"
3565,"[0, 1, 3, 1, 0]",30,93,0.7439578889115608,"(758242.7977055736, 912000.0, -0.11031598489718111, 0.07191452368307921)","[3, 0, 0, 0, 1]"
3566,"[3, 0, 0, 0, 1]",193,24,0.5131682555678068,"(758242.7977055736, 2940000.0, 0.031328603579778715, 2.200175744193995)","[3, 3, 1, 0, 1]"
3567,"[3, 3, 1, 0, 1]",245,12,0.5008076392377109,"(758242.7977055736, 59640000.0, 0.006630533413579727, 2.200175744193995)","[3, 0, 3, 0, 1]"
3568,"[3, 0, 3, 0, 1]",205,57,0.5000060660909431,"(758242.7977055736, 8974096.5, 0.0, 2.200175744193995)","[0, 0, 3, 1, 0]"
3569,"[0, 0, 3, 1, 0]",14,37,0.7392154505144372,"(758242.7977055736, 2000000.0, -0.22110744212369748, 0.0003520455968586303)","[3, 2, 3, 1, 1]"
3570,"[3, 2, 3, 1, 1]",239,23,0.567803800530793,"(758242.7977055736, 25000000.0, 0.030593235405214705, 2.2634303050044555)","[0, 0, 3, 0, 0]"
3571,"[0, 0, 3, 0, 0]",12,14,0.6205910969343414,"(758242.7977055736, 50000000.0, -1.201699188824824, 0.0010091633927680583)","[0, 2, 0, 1, 0]"
3572,"[0, 2, 0, 1, 0]",34,15,0.6225193147986691,"(758242.7977055736, 1000000.0, -1.185749162268121, 0.0010091633927680583)","[0, 0, 1, 1, 0]"
3573,"[0, 0, 1, 1, 0]",6,45,0.48253622205709346,"(758242.7977055736, 50000000.0, -2.3436753945801847, 0.0010091633927680583)","[0, 0, 0, 0, 0]"
3574,"[0, 0, 0, 0, 0]",0,14,0.7945333895048815,"(758242.7977055736, 10000000.0, 0.11911635420040695, 0.0016868372784373529)","[3, 0, 2, 1, 1]"
3575,"[3, 0, 2, 1, 1]",203,44,0.40052243888148575,"(758242.7977055736, 100000000.0, -0.7065749535034842, 2.3165194687629205)","[3, 1, 0, 0, 1]"
3576,"[3, 1, 0, 0, 1]",209,20,0.8318156779937387,"(758242.7977055736, 140000000.0, -0.031205220546714166, 2.3784732363062457)","[3, 0, 1, 0, 1]"
3577,"[3, 0, 1, 0, 1]",197,15,0.4804841361943032,"(758242.7977055736, 8070000.0, 0.05320612693219735, 2.4148653352357314)","[0, 0, 2, 0, 0]"
3578,"[0, 0, 2, 0, 0]",8,65,0.7256807751804004,"(758242.7977055736, 2000000.0, -0.32631078725221785, 0.007106189820575359)","[0, 0, 1, 1, 0]"
3579,"[0, 0, 1, 1, 0]",6,26,0.7190705728668567,"(758242.7977055736, 53000000.0, -0.38133779508889787, 0.006758118631427399)","[0, 0, 3, 1, 0]"
3580,"[0, 0, 3, 1, 0]",14,36,0.5474745322981783,"(758242.7977055736, 1500000.0, -1.8642191661575955, 0.0066064038010208645)","[3, 0, 1, 1, 1]"
3581,"[3, 0, 1, 1, 1]",199,98,0.4374767010563483,"(758242.7977055736, 420000.0, -0.3789199699819684, 2.3384924679107484)","[3, 0, 1, 0, 1]"
3582,"[3, 0, 1, 0, 1]",197,21,0.42782035282522507,"(758242.7977055736, 5000000.0, -0.5663451533755245, 2.343044933080736)","[3, 0, 0, 0, 1]"
3583,"[3, 0, 0, 0, 1]",193,18,0.4818266811862342,"(758242.7977055736, 200000.0, 0.006688464725692614, 2.3606712550781377)","[3, 2, 3, 1, 1]"
3584,"[3, 2, 3, 1, 1]",239,18,0.4825895499272097,"(758242.7977055736, 25000000.0, 0.04640131319423281, 2.390644748325051)","[0, 1, 3, 1, 0]"
3585,"[0, 1, 3, 1, 0]",30,62,0.8311869331076979,"(758242.7977055736, 50000000.0, 0.5597202892395136, 0.020400812632049903)","[0, 0, 2, 0, 0]"
3586,"[0, 0, 2, 0, 0]",8,6,0.8409871109122898,"(758242.7977055736, 200000000.0, 0.6459445513934529, 0.02555897788092356)","[0, 0, 1, 0, 0]"
3587,"[0, 0, 1, 0, 0]",4,20,0.7302877808346856,"(758242.7977055736, 2000000.0, -0.26974930624167837, 0.02555897788092356)","[3, 0, 2, 0, 1]"
3588,"[3, 0, 2, 0, 1]",201,15,0.4762090744682143,"(758242.7977055736, 100000.0, 0.004352531059735133, 2.4028253477753148)","[0, 2, 0, 1, 0]"
3589,"[0, 2, 0, 1, 0]",34,57,0.7605957601392092,"(758242.7977055736, 22245000.0, -0.009128271894825627, 0.03547541928191903)","[0, 2, 0, 1, 0]"
3590,"[0, 2, 0, 1, 0]",34,72,0.6535870367011533,"(758242.7977055736, 19367000.0, -0.8942937981623446, 0.03547541928191903)","[0, 0, 0, 1, 0]"
3591,"[0, 0, 0, 1, 0]",2,39,0.7648130248542067,"(758242.7977055736, 8701000.0, 0.025756522736157122, 0.03547541928191903)","[0, 0, 1, 1, 0]"
3592,"[0, 0, 1, 1, 0]",6,29,0.994346081153422,"(758242.7977055736, 775000.0, 1.8996839024609893, 0.03525856834461256)","[3, 0, 2, 0, 1]"
3593,"[3, 0, 2, 0, 1]",201,0,0.4785541518042746,"(758242.7977055736, 29000000.0, 0.025945609660716042, 2.403569457046004)","[3, 0, 2, 0, 1]"
3594,"[3, 0, 2, 0, 1]",201,6,0.4896840735715429,"(758242.7977055736, 14500000.0, 0.10928858469057501, 2.413969987445287)","[0, 0, 3, 1, 0]"
3595,"[0, 0, 3, 1, 0]",14,41,0.9924081248006542,"(758242.7977055736, 43000000.0, -0.13228244248583146, 0.03635482324878727)","[0, 1, 2, 1, 0]"
3596,"[0, 1, 2, 1, 0]",26,17,0.8185417612409672,"(758242.7977055736, 6550000.0, 0.47462068802322094, 0.039900816481014345)","[0, 3, 1, 1, 0]"
3597,"[0, 3, 1, 1, 0]",54,46,0.793213270507893,"(758242.7977055736, 1455109.75, 0.26510592970277697, 0.039900816481014345)","[0, 0, 1, 0, 0]"
3598,"[0, 0, 1, 0, 0]",4,31,0.8049860858842246,"(758242.7977055736, 2534626.0, 0.2761411619609486, 0.04046432892853884)","[0, 0, 0, 1, 0]"
3599,"[0, 0, 0, 1, 0]",2,32,0.7580199505516274,"(758242.7977055736, 690000.0, -0.025446203185117592, 0.04046432892853884)","[3, 0, 2, 0, 1]"
3600,"[3, 0, 2, 0, 1]",201,30,0.5112122418100613,"(758242.7977055736, 5000000.0, 0.3207548284780447, 2.4282342007393205)","[0, 3, 3, 1, 0]"
3601,"[0, 3, 3, 1, 0]",62,46,0.7622472035006175,"(758242.7977055736, 30000000.0, 0.045006067083594364, 0.07594918288726449)","[0, 1, 2, 1, 0]"
3602,"[0, 1, 2, 1, 0]",26,42,0.8521278745445506,"(758242.7977055736, 35000000.0, 0.7884900460503674, 0.07594918288726449)","[0, 1, 3, 1, 0]"
3603,"[0, 1, 3, 1, 0]",30,27,0.676233755674094,"(758242.7977055736, 20000000.0, -0.6664886257348029, 0.07594918288726449)","[3, 0, 2, 1, 1]"
3604,"[3, 0, 2, 1, 1]",203,26,0.4660303397592015,"(758242.7977055736, 640560.0, 0.006995051677952719, 2.4882146277439006)","[3, 1, 1, 0, 1]"
3605,"[3, 1, 1, 0, 1]",213,3,0.42764767649327945,"(758242.7977055736, 50000000.0, 0.05940684680901011, 2.726240121953456)","[3, 2, 2, 1, 1]"
3606,"[3, 2, 2, 1, 1]",235,20,0.42404119395447504,"(758242.7977055736, 10000000.0, -0.1023094955299033, 2.726240121953456)","[1, 0, 1, 0, 0]"
3607,"[1, 0, 1, 0, 0]",68,26,1.0,"(758242.7977055736, 203333333.33, -0.11571938440904389, 0.31816886617839907)","[3, 1, 1, 0, 1]"
3608,"[3, 1, 1, 0, 1]",213,9,0.5204653980965354,"(758242.7977055736, 140000000.0, 0.0, 2.769487895164053)","[3, 1, 0, 0, 1]"
3609,"[3, 1, 0, 0, 1]",209,24,0.431624807581462,"(758242.7977055736, 89320593.21, 0.003487590729861002, 2.769306309913819)","[2, 0, 3, 0, 0]"
3610,"[2, 0, 3, 0, 0]",140,26,0.7688150618119635,"(758242.7977055736, 145000.0, 0.3534314525681369, 0.3300458971025121)","[0, 1, 1, 1, 0]"
3611,"[0, 1, 1, 1, 0]",22,37,0.7173895093645832,"(758242.7977055736, 900000.0, -0.27455013429509695, 0.12745136966003145)","[1, 0, 1, 0, 0]"
3612,"[1, 0, 1, 0, 0]",68,36,0.7633574385760541,"(758242.7977055736, 3000000.0, 0.015697861516101322, 0.16406574519175504)","[3, 0, 0, 0, 1]"
3613,"[3, 0, 0, 0, 1]",193,106,0.49115799086187123,"(758242.7977055736, 100000.0, 0.28715940500910575, 2.5605255482188376)","[1, 0, 1, 0, 0]"
3614,"[1, 0, 1, 0, 0]",68,17,0.7082649710218019,"(758242.7977055736, 1000000.0, -0.314461897837561, 0.16301688053633673)","[3, 2, 2, 1, 1]"
3615,"[3, 2, 2, 1, 1]",235,26,0.4584430676555296,"(758242.7977055736, 10000000.0, 0.01651431115079526, 2.5604950480717203)","[3, 0, 2, 0, 1]"
3616,"[3, 0, 2, 0, 1]",201,18,0.6342414891116934,"(758242.7977055736, 45000000.0, 0.742683141164796, 2.6039974872646563)","[1, 1, 2, 1, 0]"
3617,"[1, 1, 2, 1, 0]",90,27,0.766948640290205,"(758242.7977055736, 35000000.0, 0.27599742527404314, 0.26805072316041295)","[2, 2, 1, 1, 0]"
3618,"[2, 2, 1, 1, 0]",166,31,0.7492670902666826,"(758242.7977055736, 1958832.53, 0.2695387695750523, 0.4078520921486309)","[3, 3, 3, 1, 1]"
3619,"[3, 3, 3, 1, 1]",255,75,0.45356540511536675,"(758242.7977055736, 996000.0, -0.0, 2.5843282767345173)","[3, 1, 1, 0, 1]"
3620,"[3, 1, 1, 0, 1]",213,8,0.4821927061999226,"(758242.7977055736, 68528488.46, 0.0, 2.618660169654061)","[2, 0, 1, 1, 0]"
3621,"[2, 0, 1, 1, 0]",134,30,0.7126412011069115,"(758242.7977055736, 26850000.0, -0.02359183191423406, 0.41768720608432525)","[3, 3, 1, 0, 1]"
3622,"[3, 3, 1, 0, 1]",245,24,1.0,"(758242.7977055736, 400000000.0, -0.023544720226997797, 2.7644299701393056)","[3, 0, 1, 1, 1]"
3623,"[3, 0, 1, 1, 1]",199,20,0.5626482050426679,"(758242.7977055736, 3140458.09, 1.023510332097343, 2.7676428963083795)","[3, 0, 1, 1, 1]"
3624,"[3, 0, 1, 1, 1]",199,20,0.4538517236843431,"(758242.7977055736, 9386187.42, 0.0, 2.7676428963083795)","[3, 0, 0, 0, 1]"
3625,"[3, 0, 0, 0, 1]",193,53,0.43572853740233347,"(758242.7977055736, 500000.0, 0.0332578848675951, 2.7651309587822297)","[3, 0, 3, 0, 1]"
3626,"[3, 0, 3, 0, 1]",205,12,0.43102600942971947,"(758242.7977055736, 50000000.0, 0.0016216006037947526, 2.772393518593288)","[2, 0, 3, 0, 0]"
3627,"[2, 0, 3, 0, 0]",140,24,0.7114789452323452,"(758242.7977055736, 3129000.0, -0.10911526115481184, 0.4201841257569744)","[3, 3, 0, 1, 1]"
3628,"[3, 3, 0, 1, 1]",243,30,0.48464289581203146,"(758242.7977055736, 2561000.0, 0.4108314133931701, 2.7380897754163778)","[3, 3, 0, 1, 1]"
3629,"[3, 3, 0, 1, 1]",243,21,0.46671507351059566,"(758242.7977055736, 3363009.71, 0.2625342488964168, 2.7380897754163778)","[2, 1, 1, 1, 0]"
3630,"[2, 1, 1, 1, 0]",150,11,0.6060463055587892,"(758242.7977055736, 110000000.0, -0.9063529532020457, 0.41666846788272766)","[3, 0, 1, 1, 1]"
3631,"[3, 0, 1, 1, 1]",199,12,0.4318304863864722,"(758242.7977055736, 5000000.0, -0.023646064916007143, 2.7404712996322766)","[1, 2, 3, 1, 0]"
3632,"[1, 2, 3, 1, 0]",110,48,0.6805025049623645,"(758242.7977055736, 550000.0, -0.44348507493744105, 0.29483260073126527)","[3, 3, 2, 0, 1]"
3633,"[3, 3, 2, 0, 1]",249,15,0.35511353236909743,"(758242.7977055736, 1240000.0, -0.6284644763562812, 2.7702479080619486)","[1, 3, 2, 0, 0]"
3634,"[1, 3, 2, 0, 0]",120,15,0.6059730024274804,"(758242.7977055736, 660000.0, -1.0287951765711822, 0.29483260073126527)","[3, 0, 0, 0, 1]"
3635,"[3, 0, 0, 0, 1]",193,25,0.5640686527523262,"(758242.7977055736, 39775969.29, 0.05410048117560406, 2.7735186843955906)","[1, 0, 2, 0, 0]"
3636,"[1, 0, 2, 0, 0]",72,21,0.7052242032353164,"(758242.7977055736, 10500000.0, -0.4432118273495174, 0.29483260073126527)","[3, 0, 0, 0, 1]"
3637,"[3, 0, 0, 0, 1]",193,45,0.4489546568889326,"(758242.7977055736, 7872685.82, 0.168249846695459, 2.7907177745650644)","[3, 0, 2, 0, 1]"
3638,"[3, 0, 2, 0, 1]",201,15,0.42312940488687967,"(758242.7977055736, 6300000.0, -0.045374071476233395, 2.7907177745650644)","[1, 0, 1, 0, 0]"
3639,"[1, 0, 1, 0, 0]",68,34,0.6974885873052259,"(758242.7977055736, 5000000.0, -0.27178735284098343, 0.29483260073126527)","[1, 0, 2, 0, 0]"
3640,"[1, 0, 2, 0, 0]",72,24,0.7474052346798007,"(758242.7977055736, 4000000.0, 0.14111819376524973, 0.29483260073126527)","[3, 0, 2, 0, 1]"
3641,"[3, 0, 2, 0, 1]",201,35,0.4366517518630485,"(758242.7977055736, 1600000.0, 0.06895357148453184, 2.793189907124743)","[1, 0, 1, 0, 0]"
3642,"[1, 0, 1, 0, 0]",68,26,0.7359020829151792,"(758242.7977055736, 1500000.0, 0.00539200794382835, 0.25425934317891613)","[3, 0, 2, 1, 1]"
3643,"[3, 0, 2, 1, 1]",203,32,0.4330343583307446,"(758242.7977055736, 2212600.2, -0.041920943690510824, 2.791025810882458)","[1, 3, 2, 1, 0]"
3644,"[1, 3, 2, 1, 0]",122,30,0.7378514695123294,"(758242.7977055736, 2864497.87, 0.021517140154794105, 0.25425934317891613)","[3, 0, 2, 0, 1]"
3645,"[3, 0, 2, 0, 1]",201,15,0.44268594687915336,"(758242.7977055736, 1386597.37, 0.11670373676619786, 2.791025810882458)","[3, 0, 3, 0, 1]"
3646,"[3, 0, 3, 0, 1]",205,9,0.4059232701753375,"(758242.7977055736, 1194581.49, -0.18739347162983352, 2.791025810882458)","[3, 0, 0, 0, 1]"
